datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,hr,extra
2025-05-27T16:52:42.473+0700,0,0,0,4003.709,0,0,0,0,,0,,,0,,,32,,,,,,,,,0,,euc.distance=0
2025-05-27T16:52:42.725+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.distanceUser=0
2025-05-27T16:52:43.041+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.distanceTotal=0
2025-05-27T16:52:43.385+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.firmware=GW2304015
2025-05-27T16:52:43.662+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.make=Begode
2025-05-27T16:52:43.978+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.model=Master Pro
2025-05-27T16:52:44.260+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.name=Master PRO
2025-05-27T16:52:44.584+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.type=GOTWAY
2025-05-27T16:52:44.903+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.btAddress=88:25:84:F0:38:D3
2025-05-27T16:52:45.179+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,euc.btName=GotWay_69594
2025-05-27T16:52:45.508+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.speedCorrection=0
2025-05-27T16:52:46.322+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,euc.distCorrection=0
2025-05-27T16:52:46.341+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.manufacturer=TCL
2025-05-27T16:52:46.932+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.brand=TCL
2025-05-27T16:52:46.950+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.device=Goldfinch_NP_Pro
2025-05-27T16:52:47.560+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.display=UP1A.231005.007
2025-05-27T16:52:47.581+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.id=UP1A.231005.007
2025-05-27T16:52:48.163+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.model=T803D
2025-05-27T16:52:48.185+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.product=T803D_EEA
2025-05-27T16:52:48.782+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.sdk=34
2025-05-27T16:52:48.804+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.instance=4d7e824fccf1c8a8
2025-05-27T16:52:49.394+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.appVersionName=2.54.0
2025-05-27T16:52:49.416+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.appVersionCode=2020540000
2025-05-27T16:52:50.025+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.timeZone=Europe/Paris
2025-05-27T16:52:50.041+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.gnssTimeSkew=499
2025-05-27T16:52:50.644+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.networkTimeSkew=500
2025-05-27T16:52:50.664+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,info.gpsTimeSkew=0
2025-05-27T16:52:51.242+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,info.gpsTimeCorrection=0
2025-05-27T16:52:51.263+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,32,,,100,,,,,,0,,
2025-05-27T16:52:51.865+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:51.887+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:52.483+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:52.504+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:53.104+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:53.127+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:53.725+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:53.748+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:54.324+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:54.341+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:54.946+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:54.967+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:55.565+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
2025-05-27T16:52:55.586+0700,0,0,0,4003.709,0,0,0,0,,0,134.39,0,0,0,100,31,,,100,,,,,,0,,
