datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,hr,extra
2025-07-15T16:56:28.521+0700,0,0,0,0,0,0,0,0,,0,,,0,,,26,,,,,,,,,0,,euc.distance=0
2025-07-15T16:56:28.736+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.distanceUser=0
2025-07-15T16:56:29.035+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.distanceTotal=0
2025-07-15T16:56:29.351+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.firmware=GW2304015
2025-07-15T16:56:29.679+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.make=Begode
2025-07-15T16:56:29.969+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.model=Master Pro
2025-07-15T16:56:30.804+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.name=Master PRO
2025-07-15T16:56:30.822+0700,0,0,0,0,0,0,0,0,,0,126.6,0,0,0,82,26,,,100,,,,,,0,,euc.type=GOTWAY
2025-07-15T16:56:31.377+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,euc.btAddress=88:25:84:F0:38:D3
2025-07-15T16:56:31.388+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,euc.btName=GotWay_69594
2025-07-15T16:56:32.003+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,euc.speedCorrection=0
2025-07-15T16:56:32.016+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,euc.distCorrection=0
2025-07-15T16:56:32.652+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.manufacturer=TCL
2025-07-15T16:56:32.666+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.brand=TCL
2025-07-15T16:56:33.244+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.device=Goldfinch_NP_Pro
2025-07-15T16:56:33.264+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.display=UP1A.231005.007
2025-07-15T16:56:33.853+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.id=UP1A.231005.007
2025-07-15T16:56:33.877+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.model=T803D
2025-07-15T16:56:34.474+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.product=T803D_EEA
2025-07-15T16:56:34.496+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.sdk=34
2025-07-15T16:56:35.096+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.instance=4d7e824fccf1c8a8
2025-07-15T16:56:35.115+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.appVersionName=2.54.0
2025-07-15T16:56:35.745+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.appVersionCode=2020540000
2025-07-15T16:56:35.768+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,26,,,100,,,,,,0,,info.timeZone=Europe/Paris
2025-07-15T16:56:36.334+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,info.gnssTimeSkew=499
2025-07-15T16:56:36.358+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,info.networkTimeSkew=500
2025-07-15T16:56:36.933+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,info.gpsTimeSkew=0
2025-07-15T16:56:36.953+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,info.gpsTimeCorrection=0
2025-07-15T16:56:37.572+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:37.591+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:38.172+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:38.192+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:38.814+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:38.836+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:39.391+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:39.413+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:40.016+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:40.037+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:40.633+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:40.657+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:41.274+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:41.296+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:41.874+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:41.898+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:42.474+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:42.495+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:43.095+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:43.116+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:43.711+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:43.735+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:44.332+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:44.348+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:44.978+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:45.001+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:45.553+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:45.576+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:46.170+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:46.193+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:46.795+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:46.820+0700,0,0,0,0,0,0,0,0,,0,126.5,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:47.415+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:47.437+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:48.013+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:48.034+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:48.626+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:48.647+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:49.254+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:49.273+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:49.895+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:49.916+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:50.493+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:50.513+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:51.108+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:51.131+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:51.713+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:51.737+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:52.335+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:52.357+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:52.956+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:52.980+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:53.556+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:53.578+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:54.174+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:54.204+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:54.792+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:54.813+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:55.410+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:55.431+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:56.033+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
2025-07-15T16:56:56.053+0700,0,0,0,0,0,0,0,0,,0,126.39,0,0,0,82,27,,,100,,,,,,0,,
