date,time,totaldistance,voltage,current,phase_current,speed,system_temp,temp_motor
2026-06-24,14:15:35,2697970.0000000005,75.54536599190268,50.010580175573075,98.72131335163695,25.64978600275472,19.984808264045494,19.691615323365834
2026-06-24,14:15:35,2697970.0000000005,80.03335141417588,15.237616362934048,28.813248659494963,27.726778301125822,20.875043203764132,20.145070726528992
2026-06-24,14:15:36,2697970.0000000005,77.79459047779791,32.58356241691894,83.92219485293087,10.610021873057626,20.3525423935075,19.004155372794592
2026-06-24,14:15:36,2697970.0000000005,77.35637234017257,35.97888169894316,42.80211622607379,45.25886144528843,19.848059435918874,19.837297136380958
2026-06-24,14:15:37,2697970.0000000005,75.4777924191393,50.534141011740346,86.01191231996052,32.44861266169647,20.960771029884427,19.836179228844045
2026-06-24,14:15:37,2697970.0000000005,80.17668140318122,14.127093923129827,24.98167652556194,30.79119693424657,19.724859668724896,19.70323258592785
2026-06-24,14:15:38,2697970.0000000005,78.5033769825826,27.09187624533562,56.61781512148492,22.753881450686958,20.929914984973152,20.37884191729009
2026-06-24,14:15:38,2697970.0000000005,75.92636458992918,47.05859855903499,99.63914363521371,22.06645188858714,21.401766373724758,18.540585288656775
2026-06-24,14:15:39,2697970.0000000005,77.63635910179273,33.80954097837897,57.34414211257148,32.597662928015815,20.429868588306284,20.800032763193308
2026-06-24,14:15:39,2697970.0000000005,78.08741973416507,30.31471789607823,48.77185502196724,34.778732570461436,20.648806683345082,20.906976486327643
2026-06-24,14:15:40,2697970.0000000005,77.27395521004814,36.61745059204506,75.67117814440833,23.336669456142122,20.84654353626333,21.736822077371084
2026-06-24,14:15:40,2697970.0000000005,77.24910513516504,36.8099892643774,67.42533043749543,29.20717868644843,20.356569867525238,19.9361087765695
2026-06-24,14:15:41,2697970.0000000005,76.66499080797945,41.33571393827365,58.388431550367535,39.686450294799194,20.01723092917074,19.27890746594583
2026-06-24,14:15:41,2697970.0000000005,76.74685404894456,40.70143658488973,77.30969073650166,27.514151082075912,20.782061968651412,19.839541235820484
2026-06-24,14:15:42,2697970.0000000005,74.4289359925081,58.66069293566067,96.87786810778853,33.71261348120937,20.54535741144483,21.543687791166374
2026-06-24,14:15:42,2697970.0000000005,79.26216681894326,21.212763672861332,26.4347924549238,43.8456524776834,20.815497182445224,20.2215487717494
2026-06-24,14:15:43,2697970.0000000005,76.39074908607155,43.460542023608454,110.45992176144846,11.459650168741058,20.897641931533382,21.168963488033583
2026-06-24,14:15:43,2697970.0000000005,77.2483264614535,36.816022437448446,77.89739607270644,22.103604004848357,20.364528035816893,20.109021056083336
2026-06-24,14:15:44,2697970.0000000005,77.48090557669192,35.01399671837538,71.27729018665747,24.108001894246,20.583377813539617,21.157135752580174
2026-06-24,14:15:44,2697970.0000000005,73.96498977608283,62.2553536746868,115.71349241190137,28.532714223840802,21.005781639460334,21.32974986364292
2026-06-24,14:15:45,2697970.0000000005,78.17478314003694,29.637825200336675,70.83813570403379,15.246850751359197,21.079985622209282,20.959666337636932
2026-06-24,14:15:45,2697970.0000000005,77.28751530237254,36.512386837302856,65.55864023616189,30.11205517165482,20.869829358227545,21.532775587131315
2026-06-24,14:15:46,2697970.0000000005,76.1001678677134,45.711968719527306,87.90771424198697,26.923032028352335,20.738112447013762,21.372043993820636
2026-06-24,14:15:46,2697970.0000000005,78.67313840197991,25.776562772125935,25.776562772125935,50.0,21.187530019566186,19.623055202359716
2026-06-24,14:15:47,2697970.0000000005,75.86084347912751,47.56625689579406,86.15617647085422,29.71780727901233,20.86298279249873,21.412304314674078
2026-06-24,14:15:47,2697970.0000000005,75.32973879380948,51.6812622413179,95.63527495947858,28.737935756617162,21.90102413353924,20.831828490967446
2026-06-24,14:15:48,2697970.0000000005,76.85190504895215,39.88750020184878,81.04343343554977,24.20499340305022,21.003941353574575,20.623705458635374
2026-06-24,14:15:48,2697970.0000000005,72.8354485178696,71.00705262223757,133.38151589750146,28.039342230165378,21.31259138598365,20.847317670734235
2026-06-24,14:15:49,2697970.0000000005,75.78629854955479,48.14383188647568,86.08475956308645,30.298136755048706,20.605968799671768,21.08128576288541
2026-06-24,14:15:49,2697970.0000000005,77.250950803774,36.795689002297394,61.53947266357661,33.18839493688085,21.031110219434364,20.886515310256915
2026-06-24,14:15:50,2697970.0000000005,79.86548598752526,16.53823966205309,31.219021551250435,27.80782267461886,20.655749126540265,21.631013139369223
