date,time,totaldistance,voltage,current,phase_current,speed,system_temp,temp_motor
2029-01-17,14:15:35,16097970.0,75.40831734104874,39.33172195368955,89.68706705490042,17.993172813218756,20.094196558463874,20.670663278524188
2029-01-17,14:15:35,16097970.0,78.1101321895247,23.21034052670294,63.42984233633168,6.679328160483934,19.430428443579917,18.19668887076602
2029-01-17,14:15:36,16097970.0,73.8359086723935,48.71408208128686,126.20358431392191,10.23249391041998,20.166036922213813,20.48511928493622
2029-01-17,14:15:36,16097970.0,73.24174383752663,52.259387170861956,78.78892309587195,37.30872224052698,20.535972528690994,20.251971453465256
2029-01-17,14:15:37,16097970.0,77.52997724207346,26.67205042140234,46.32928912346976,31.57505854303017,19.744886690755507,19.617782707241208
2029-01-17,14:15:37,16097970.0,78.30347973020926,22.056660638866138,46.387047571877915,22.422857508471722,20.008328840530783,18.732828701032943
2029-01-17,14:15:38,16097970.0,74.51206319546392,44.6795550758005,89.37329667987748,24.9920620694116,19.814360186832612,18.584615615294293
2029-01-17,14:15:38,16097970.0,79.06173815895453,17.53223019651915,35.41910235260674,24.494299989799863,21.49118446898962,18.719674887161645
2029-01-17,14:15:39,16097970.0,75.30255957361723,39.962764938959815,98.34459951428624,13.47735531781873,20.71535357269805,21.102194456575027
2029-01-17,14:15:39,16097970.0,73.8910522706452,48.38504732852667,113.93364907329065,16.131787936622466,20.208727684696164,19.669746876076452
2029-01-17,14:15:40,16097970.0,74.52055446434659,44.62888876736197,74.1989562985333,33.43557931426889,20.629524158517352,20.54257459797312
2029-01-17,14:15:40,16097970.0,72.28651189922599,57.95913319056839,71.68880838849121,44.07786381450015,20.79670166123085,21.053273506126736
2029-01-17,14:15:41,16097970.0,77.76233406568177,25.285607163580387,61.04009240369114,14.649370480997383,21.012306301380356,21.354438061216328
2029-01-17,14:15:41,16097970.0,73.24653678028008,52.230788298393065,129.86803429461025,12.839328810874097,20.474718180771756,21.092177208225067
2029-01-17,14:15:42,16097970.0,74.69342017378365,43.59742133018597,97.22675460209545,19.247416684494585,20.544064492269502,21.264958996514686
2029-01-17,14:15:42,16097970.0,81.16203990932402,5.0,11.67458483258641,16.62707583706795,21.170074427726334,18.989395689472804
2029-01-17,14:15:43,16097970.0,74.25886224987129,46.190372526476295,84.36563402395763,29.338085292774323,20.236530244354334,21.41915029327935
2029-01-17,14:15:43,16097970.0,75.10292925417173,41.153933358952614,100.72559326347465,13.811685152348366,20.957177895365596,21.593695663356023
2029-01-17,14:15:44,16097970.0,70.09711293059407,71.02299501998861,158.60684161844557,19.170602220517644,20.924191144847526,20.503949628724314
2029-01-17,14:15:44,16097970.0,74.10821418890511,47.08927011505148,100.52827210720946,21.62888601713701,20.939530097647857,20.746730800623162
2029-01-17,14:15:45,16097970.0,72.76893009336123,55.080605922365834,90.61525254663142,33.871525181499265,21.443314375252623,21.298706965691498
2029-01-17,14:15:45,16097970.0,72.9135073212731,54.21793221319643,110.66885355293837,23.970364123365613,21.180744830376792,21.69441127415137
2029-01-17,14:15:46,16097970.0,76.81414582785364,30.943324329222683,53.22184014293844,32.00054753597041,20.202158341417697,21.293184345858077
2029-01-17,14:15:46,16097970.0,72.02462795365314,59.52176098446239,120.673876011746,24.315227735261885,21.20254770896562,22.46173759835218
2029-01-17,14:15:47,16097970.0,74.4278580816216,45.1819961513319,114.0970038147997,11.868103706261167,21.050747215581726,22.926661787228667
2029-01-17,14:15:47,16097970.0,75.8829158961955,36.499853464798264,75.02800171000864,23.61075142235278,21.665687248522797,21.40491151611491
2029-01-17,14:15:48,16097970.0,80.53059718228067,8.767737473833357,16.660227070974933,27.49564918915482,21.04772481671264,22.627469427833457
2029-01-17,14:15:48,16097970.0,76.05376550461244,35.480415842899546,66.68609690328532,28.012038247692388,21.636463455450478,22.136223743554936
2029-01-17,14:15:49,16097970.0,77.35326555305816,27.726466323672444,54.66652837007147,25.709073659164783,21.330888374679734,22.58539452429059
2029-01-17,14:15:49,16097970.0,78.28251109317003,22.18177779702532,37.71127820900038,32.49745742419974,20.66006072617568,21.529373574473087
2029-01-17,14:15:50,16097970.0,79.25560572871287,16.375447362136413,25.244962290201507,36.45912576933114,21.484632552529447,21.282987679655044
2029-01-17,14:15:50,16097970.0,74.15213997481023,46.82717060462202,79.27486895197097,32.676885060323166,21.691678806159818,22.113285878657436
2029-01-17,14:15:51,16097970.0,75.82753784664965,36.830287158252396,66.39308862260687,29.933090572082012,21.477788940240448,22.716845125865397
2029-01-17,14:15:51,16097970.0,76.74983639414673,31.327050442330467,62.060575653582795,25.473652340946327,20.487941496489196,21.286491484992144
2029-01-17,14:15:52,16097970.0,75.02238240718026,41.63454602707197,80.3068325654074,26.778726905542808,20.58942949881881,23.042519460378237
2029-01-17,14:15:52,16097970.0,74.29021815406925,46.00327588221559,117.62355522437771,11.078706913429935,22.110556686116915,23.122319959742942
2029-01-17,14:15:53,16097970.0,78.06379318842379,23.486839381580015,48.433470429870994,23.446159950478666,21.57329785466973,21.076665300752936
2029-01-17,14:15:53,16097970.0,73.05574941348415,53.36919195817848,107.64494260295605,24.575336138071247,22.390218762560178,22.064818462963345
2029-01-17,14:15:54,16097970.0,76.55433797291653,32.49356435752475,49.61513691021543,36.82695105075035,21.66802291219118,22.102346804130782
2029-01-17,14:15:54,16097970.0,76.09081046161624,35.259373352833585,98.72624538793403,5.0,21.94460473114161,22.089820094058002
