date,time,totaldistance,voltage,current,phase_current,speed,system_temp,temp_motor
2027-07-14,14:15:35,8197969.999999999,76.5659211818716,38.06450874250829,70.19316520199854,28.898547806811187,21.00919785494099,19.68697048456784
2027-07-14,14:15:35,8197969.999999999,76.3193787386234,39.7914835068626,89.31379677319006,18.88636153902967,20.538694108338827,20.15041804888073
2027-07-14,14:15:36,8197969.999999999,78.55708249521012,24.116868350088865,41.4151820358527,32.06824220017345,19.182742910591454,20.27025122805462
2027-07-14,14:15:36,8197969.999999999,76.73746129128611,36.86290857934611,61.118164789376884,33.55036461798573,20.009702958339254,19.479596914685697
2027-07-14,14:15:37,8197969.999999999,77.84860584046285,29.07958912044723,63.21787345958718,20.65099149291649,19.581270633007243,20.650028066444836
2027-07-14,14:15:37,8197969.999999999,75.58233452820951,44.9543136258003,46.04055076078028,49.39592163278155,20.190633452923336,20.35666491517674
2027-07-14,14:15:38,8197969.999999999,77.8677648952625,28.945384219611682,57.61643954732036,25.23693664749934,20.043511280818517,19.095325854249037
2027-07-14,14:15:38,8197969.999999999,73.2344234907337,61.40090617695712,74.0257298390692,44.859675350015436,20.063466264672233,21.490590334707193
2027-07-14,14:15:39,8197969.999999999,74.47939155802055,52.680182855224814,98.95256855121985,28.040895461980273,19.96647721174638,18.902844254004425
2027-07-14,14:15:39,8197969.999999999,76.99199570902269,35.079951818232985,64.81621387945252,28.80822199008555,20.98448932836202,20.482379961735003
2027-07-14,14:15:40,8197969.999999999,81.175339182358,5.77656488860962,10.981505055656799,27.47389552694884,19.631350464128904,19.215472868003886
2027-07-14,14:15:40,8197969.999999999,79.0406696547853,20.72944827771044,30.29827280012597,38.459865894375355,20.05586193643266,20.993018156892035
2027-07-14,14:15:41,8197969.999999999,72.8147863824886,64.3403704192108,119.876191283716,28.42108286653442,20.656705232077055,22.58677515920879
2027-07-14,14:15:41,8197969.999999999,78.95743355952553,21.31249853917127,39.4505993664739,28.723633934841402,20.181510860611077,22.02949223946088
2027-07-14,14:15:42,8197969.999999999,71.5536643833447,73.17424842658136,132.1473200717563,29.85183554555228,20.041194316689417,19.929834357956224
2027-07-14,14:15:42,8197969.999999999,76.91639197222278,35.60953911291581,57.56534944019417,34.58572416673399,21.048739313863475,20.77089271054515
2027-07-14,14:15:43,8197969.999999999,75.06138289926025,48.60346346301085,102.58004613507114,22.2362467475499,20.594204842040163,19.908617008723883
