date,time,totaldistance,voltage,current,phase_current,speed,system_temp,temp_motor
2028-08-16,14:15:35,13897970.0,74.65546152782473,40.245882432891385,81.42198516415455,24.422164304682045,20.232044811016966,19.342701088228214
2028-08-16,14:15:35,13897970.0,73.46152983768502,46.78827234837846,108.16170671698922,17.20682807454753,20.79051017798868,20.947801054403932
2028-08-16,14:15:36,13897970.0,76.332450573999,31.056482139153587,42.24774687020504,40.991200580198374,19.42646960404259,21.2388972588098
2028-08-16,14:15:36,13897970.0,73.13889709079007,48.55620366900907,83.90544433659012,31.799832978837962,20.565006280281743,20.70157143259412
2028-08-16,14:15:37,13897970.0,79.32359098456011,14.665923935969516,30.449384128815772,23.09501218307856,19.896032225951885,20.15588317940957
2028-08-16,14:15:37,13897970.0,72.9365681871316,49.66490577469803,116.40684639974485,16.403872319914505,20.05706334705345,19.600874386273983
2028-08-16,14:15:38,13897970.0,73.62110415858429,45.91385261696159,88.597034616436,26.759093624988957,20.719480673167162,19.80062894041916
2028-08-16,14:15:38,13897970.0,73.75758971374654,45.165952442204784,81.89586551409465,29.669468324126356,21.101255720476157,18.788375437210874
2028-08-16,14:15:39,13897970.0,74.45961056957347,41.319087327931626,83.78939994143974,24.30345431129704,19.520334241108003,20.46410296018645
2028-08-16,14:15:39,13897970.0,73.88299366404895,44.478776160180836,70.77792887307734,35.21814504394989,21.19994792364373,20.05968656570669
2028-08-16,14:15:40,13897970.0,75.83326363951208,33.791877801319046,83.55981701709324,13.180546292523928,19.867790115282144,21.635110870698966
2028-08-16,14:15:40,13897970.0,70.27473766783265,64.25094389565558,132.92333133458862,23.279619226116765,20.543159025092184,20.70750722458389
2028-08-16,14:15:41,13897970.0,78.51175965222434,19.11451774214324,45.99974161462314,14.83664375533263,20.869520199842054,21.80707613960304
2028-08-16,14:15:41,13897970.0,76.84943305836862,28.22357216603151,32.966059208988675,45.79917894955109,20.37906788863242,20.737465210541057
2028-08-16,14:15:42,13897970.0,80.26424703832855,9.511409041238522,26.38992971658544,5.6361192065053665,21.047461247964097,20.303253387900263
2028-08-16,14:15:42,13897970.0,72.53769891192307,51.850590554885535,92.04260428302335,30.621236278112754,20.019343672572944,21.68832014662627
2028-08-16,14:15:43,13897970.0,78.22925262681545,20.662572064977194,32.62719592088401,35.523796579774896,20.860537567994044,21.451047510276183
2028-08-16,14:15:43,13897970.0,73.98785248097002,43.90418108741413,99.1106802899758,18.564213114097036,19.85619695692182,19.161121060904524
2028-08-16,14:15:44,13897970.0,71.04311990169319,60.04043820293846,108.42085996424059,29.855068013588244,20.767429026039338,20.03581508337976
2028-08-16,14:15:44,13897970.0,80.0734589438939,10.55687095110562,27.84399521557675,9.061912510494745,20.060652257254596,20.90381620580677
2028-08-16,14:15:45,13897970.0,73.48798749880879,46.64329224880228,82.365354357213,30.853590952658365,20.590984461900334,21.06195056483483
2028-08-16,14:15:45,13897970.0,72.6178397990473,51.4114423723974,125.65834131904687,13.895732389278223,21.157333430858536,20.954422267065933
2028-08-16,14:15:46,13897970.0,69.43220235023757,68.86778639242415,119.40302725161384,31.654978507938203,20.919808252077765,21.417182358725046
2028-08-16,14:15:46,13897970.0,77.46472428188699,24.851959594659647,30.284734564621466,44.53486258370422,21.03007880648709,21.524616863024814
2028-08-16,14:15:47,13897970.0,68.38178170565078,74.6237785391439,122.83552944881579,33.84839529253319,20.924096962937167,20.88262207199044
2028-08-16,14:15:47,13897970.0,75.26652853642582,36.89741730060999,62.37424188801514,32.73807054038443,21.053147964381868,22.011188733388163
2028-08-16,14:15:48,13897970.0,73.59977085811929,46.03075274699321,93.0219890463851,24.478346814314584,20.905853410982118,22.513370286179512
2028-08-16,14:15:48,13897970.0,74.50207385537341,41.08640117420073,108.46333717740124,9.002897505228367,21.579318219541523,20.211538896089387
2028-08-16,14:15:49,13897970.0,71.51210686549277,57.47052938169081,80.09630971895797,40.15765968197459,21.888228077391144,22.28950319208905
2028-08-16,14:15:49,13897970.0,76.78846364416887,28.55766638926717,48.9411205686232,32.155882503220965,21.573224209231206,21.31133427385015
2028-08-16,14:15:50,13897970.0,73.42517599777737,46.9874805590033,58.75702745566779,43.737934681406685,21.961535655270126,22.45978886715508
2028-08-16,14:15:50,13897970.0,75.8728273247068,33.575080594933524,71.01330487981953,22.123503785024848,22.209487722455055,23.439547156632614
2028-08-16,14:15:51,13897970.0,77.89917866064867,22.47127905001563,46.53543468403683,23.22787503499444,21.95103812262659,24.055205872593216
2028-08-16,14:15:51,13897970.0,74.15436267487041,42.99175483857882,88.75385735415114,23.38902384457478,22.11077000896411,21.774402301859038
2028-08-16,14:15:52,13897970.0,79.46207821806765,13.907055160305063,16.060797459547235,46.128327898292945,22.174105793286394,21.618996869101654
2028-08-16,14:15:52,13897970.0,73.52127150620817,46.460905805628876,108.30400827307611,16.723043064328955,22.06692686360126,22.982461429275475
2028-08-16,14:15:53,13897970.0,75.66772710045979,34.698968711699045,75.88655336057434,20.325065716586728,22.061827011263514,22.235484014457583
2028-08-16,14:15:53,13897970.0,71.60249926492357,56.97520596632559,121.05744465020865,21.881523902801693,20.821315847630938,22.975832285947916
2028-08-16,14:15:54,13897970.0,72.90744398534281,49.824497722590216,124.34769621656311,12.607150146852169,21.58617978507016,21.98917544861505
2028-08-16,14:15:54,13897970.0,72.59051792660296,51.561158092508066,91.19564908426754,30.78277696912395,22.270078827785525,22.201264656502342
2028-08-16,14:15:55,13897970.0,72.56114685937398,51.722102789455946,123.14075339679235,15.479627298768786,22.64605903325883,23.063821332028265
2028-08-16,14:15:55,13897970.0,71.02840229993542,60.12108627528243,95.61637239027144,35.24008450526692,22.662231141699735,22.336150908140336
2028-08-16,14:15:56,13897970.0,76.31055698569614,31.176452479592072,41.30948407108636,41.87445107960302,21.68332308198012,22.723870492280188
2028-08-16,14:15:56,13897970.0,78.669843839621,18.24826349831722,40.509697609541824,19.50198286911318,21.787610679178844,23.25910599246672
2028-08-16,14:15:57,13897970.0,74.70106549860836,39.99598626125523,84.22884628310437,22.351688158832687,23.085389063955308,22.98076080469619
2028-08-16,14:15:57,13897970.0,81.08754162808805,5.0,9.687291290906519,26.56354354546741,21.63308810800056,22.840964977240734
2028-08-16,14:15:58,13897970.0,73.2348929702102,48.03017485292738,113.52226075210604,15.910968417395317,23.25458666188081,22.163491693170677
2028-08-16,14:15:58,13897970.0,75.06557554470457,37.998579818852804,78.22695002275088,23.532977814121505,21.167447389321968,22.175366037091763
2028-08-16,14:15:59,13897970.0,73.42321362841949,46.99823375837265,116.388780342937,13.088747685011386,22.698051942169506,23.516467511571445
2028-08-16,14:15:59,13897970.0,72.68939947456583,51.0193166726322,100.34916057410376,25.82785936844334,22.00066562348529,22.983820365337415
2028-08-16,14:16:00,13897970.0,68.48990921468196,74.03127200756032,162.24855238112667,20.209454065385604,23.01771596848452,24.74165110332876
2028-08-16,14:16:00,13897970.0,73.68544823058622,45.56126627449037,102.5390596106135,18.7356179957487,21.95526888195118,23.669910659250405
2028-08-16,14:16:01,13897970.0,74.19394884234516,42.774834435997654,103.41384502902433,14.559178666279525,22.186556724752794,23.04938462656332
2028-08-16,14:16:01,13897970.0,68.55260707694033,73.68770640397565,137.39790388733715,28.385065639685806,22.773342859748638,23.117139499606765
2028-08-16,14:16:02,13897970.0,74.54706872176129,40.83984271316319,76.24042969614737,28.329625782585268,22.227839192115102,24.484517210969678
2028-08-16,14:16:02,13897970.0,72.57932660900157,51.62248317837439,123.55386035447418,15.164705014503655,22.00042708126816,22.90590132054271
2028-08-16,14:16:03,13897970.0,73.00421936545987,49.294197474951105,104.0886690140286,22.210486048118874,22.848412921555354,24.321085430702276
2028-08-16,14:16:03,13897970.0,70.89918630212354,60.82915144181232,97.6207660664213,34.87911891233477,22.915783066906133,23.43718157850266
2028-08-16,14:16:04,13897970.0,81.08754162808805,5.0,9.9680580401217,25.1597097993915,22.679138434787067,23.675709268231575
2028-08-16,14:16:04,13897970.0,79.4427513780859,14.01296048473775,20.364642323065723,38.66820140318328,22.85674151764204,24.172598162500734
2028-08-16,14:16:05,13897970.0,78.32927047041733,20.114504083572868,39.23397212232141,26.236714612363908,23.74054314989083,24.623494139171594
2028-08-16,14:16:05,13897970.0,73.76951542108549,45.100603119396986,75.11338921180874,33.36342309383454,23.5108172113778,23.228518159800682
2028-08-16,14:16:06,13897970.0,76.07602181850707,32.46163531318055,52.45126431807724,34.6051894705531,22.837597603660637,24.706491010348266
2028-08-16,14:16:06,13897970.0,76.31792119563369,31.136098803390368,65.76555436097453,22.1950911574916,23.173311488603222,23.18088795364062
2028-08-16,14:16:07,13897970.0,72.7134431034069,50.88756475067492,123.82667373436861,14.166535900734814,23.5909538871955,23.44146771755713
2028-08-16,14:16:07,13897970.0,71.27409038883232,58.77478875388386,136.86190558646206,16.785454066213823,23.482842043387,24.539118257285573
2028-08-16,14:16:08,13897970.0,74.48104900468566,41.201611091359474,95.95819540846719,16.775216510531738,23.129044869170915,22.35750231896305
2028-08-16,14:16:08,13897970.0,72.75207282627014,50.675885379580635,120.50627509987847,15.550483628829044,23.29218222457481,24.918239438412435
2028-08-16,14:16:09,13897970.0,70.56945829786704,62.63596265866593,138.70374235774761,19.63893565681576,23.43601196766387,25.680617715559354
2028-08-16,14:16:09,13897970.0,77.20362839295174,26.282687269326864,69.23098086881555,9.147733677892049,23.89633953406831,24.22109204593175
2028-08-16,14:16:10,13897970.0,73.3717317483204,47.28033912166295,87.19460433029535,28.89489270269191,23.981378034601804,24.35473743051469
2028-08-16,14:16:10,13897970.0,75.2505664826157,36.98488459940124,73.59026318146257,25.256527782532306,24.043997242187423,25.363549956529855
2028-08-16,14:16:11,13897970.0,73.92226893639341,44.263559370278614,99.13546629914747,19.008419279023595,23.279998804637124,24.267596391784906
2028-08-16,14:16:11,13897970.0,74.56644549210884,40.73366378520326,89.47052022575186,20.088096729066798,23.861693646666964,23.59478489439744
2028-08-16,14:16:12,13897970.0,73.4462896076804,46.87178426779174,51.83364927099769,47.3534904416816,23.40315863098867,25.049114720890916
2028-08-16,14:16:12,13897970.0,73.29021892076612,47.72700512892126,80.8244805254985,32.663129968466706,23.293865443568475,25.133256800384263
2028-08-16,14:16:13,13897970.0,74.79674664436834,39.47168209185248,73.11290046565965,28.6928143222257,23.549939616175237,24.855191702154496
2028-08-16,14:16:13,13897970.0,71.82423470150422,55.76016184263564,132.71408230110256,15.497804384228846,24.515518968126226,25.066653215844983
2028-08-16,14:16:14,13897970.0,71.2669217464135,58.81407077835473,116.38772720666019,25.527260880616428,23.738903408058295,23.652117728233183
2028-08-16,14:16:14,13897970.0,76.32876737316467,31.07666498227117,42.986559438989346,40.41894097748856,23.982265891531235,24.875096383705273
2028-08-16,14:16:15,13897970.0,76.40327987232178,30.66835868879624,73.70326595145698,14.91913074045412,23.735456994970477,25.192623498329702
2028-08-16,14:16:15,13897970.0,74.6924615363246,40.043133410915004,60.849653386894985,37.00993266281922,24.571240148614546,26.60491095648951
2028-08-16,14:16:16,13897970.0,73.48240191388408,46.67389958989679,68.55755223019614,38.27843139710767,25.094523662282942,25.618643281333217
2028-08-16,14:16:16,13897970.0,75.7977410502812,33.98653100591642,66.71393393059235,25.92619638131154,24.23839612806376,26.49750301232364
2028-08-16,14:16:17,13897970.0,75.48682410405874,35.6902632297272,72.23009862207854,24.404899203771837,23.817448585048986,25.804153215512176
2028-08-16,14:16:17,13897970.0,70.65704084108677,62.15603641810657,98.4584146305873,35.39869162172576,24.618390070587633,26.234846741510655
2028-08-16,14:16:18,13897970.0,79.3694541651455,14.414607371854451,40.36090064119246,5.0,24.472625204771198,25.565151997939473
2028-08-16,14:16:18,13897970.0,73.69281904028183,45.520876433580916,63.79047589061012,39.966362201040766,24.22249915444539,25.67369514698726
2028-08-16,14:16:19,13897970.0,74.74288715257104,39.76681605881058,74.29498798377303,28.29335150072159,23.71383069022615,26.14830943629221
